event_id,event_time,user_id,content_id,event_type,playback_position_sec
e_0001136,2026-05-05 04:23:15,u_00166,c_0034,play_complete,6157
e_0001137,2026-03-29 10:49:28,u_00065,c_0034,play_complete,1034
e_0001138,2026-05-23 04:36:07,u_00010,c_0014,play_resume,946
e_0001139,2026-05-03 11:40:37,u_00155,c_0027,play_start,2576
e_0001140,2026-04-09 23:46:33,u_00125,c_0013,play_pause,3685
e_0001141,2026-04-10 19:18:10,u_00152,c_0049,play_resume,3246
e_0001142,2026-05-26 16:02:32,u_00063,c_0010,play_resume,3987
e_0001143,2026-04-12 09:36:04,u_00103,c_0030,play_pause,3795
e_0001144,2026-05-24 16:50:03,u_00034,c_0027,play_start,2420
e_0001145,2026-05-05 09:01:36,u_00096,c_0004,play_complete,639
e_0001146,2026-05-05 07:24:30,u_00154,c_0019,play_start,7115
e_0001147,2026-05-05 13:47:41,u_00123,c_0005,play_abandon,1359
e_0001148,2026-05-18 00:14:25,u_00003,c_0007,play_resume,490
e_0001149,2026-05-14 03:26:37,u_00007,c_0033,play_start,3672
e_0001150,2026-04-06 04:30:38,u_00104,c_0022,play_abandon,2675
e_0001151,2026-05-24 07:22:53,u_00073,c_0024,play_complete,6213
e_0001152,2026-04-09 07:57:18,u_00125,c_0028,play_abandon,5969
e_0001153,2026-04-25 21:50:01,u_00192,c_0037,play_complete,2704
e_0001154,2026-04-29 00:13:20,u_00170,c_0046,play_resume,1179
e_0001155,2026-03-30 17:54:21,u_00037,c_0049,play_complete,2259
e_0001156,2026-05-25 22:41:00,u_00101,c_0015,play_pause,1593
e_0001157,2026-05-15 10:08:08,u_00108,c_0037,play_pause,3497
e_0001158,2026-05-11 17:59:56,u_00141,c_0037,play_pause,7035
e_0001159,2026-04-11 08:09:56,u_00010,c_0017,play_pause,3836
e_0001160,2026-04-26 20:54:18,u_00043,c_0044,play_complete,6649
e_0001161,2026-04-11 12:05:30,u_00088,c_0040,play_resume,4727
e_0001162,2026-04-01 00:38:20,u_00143,c_0036,play_resume,4314
e_0001163,2026-04-14 01:22:27,u_00040,c_0043,play_resume,6604
e_0001164,2026-03-31 16:45:08,u_00153,c_0050,play_start,3554
e_0001165,2026-05-06 07:40:29,u_00124,c_0018,play_complete,420
e_0001166,2026-04-06 15:53:08,u_00152,c_0020,play_pause,4546
e_0001167,2026-04-01 16:30:03,u_00058,c_0015,play_pause,807
e_0001168,2026-04-25 12:33:13,u_00179,c_0035,play_complete,3434
e_0001169,2026-05-08 21:44:50,u_00146,c_0022,play_abandon,3941
e_0001170,2026-04-08 13:00:04,u_00170,c_0005,play_start,3568
e_0001171,2026-05-18 10:29:59,u_00104,c_0028,play_resume,3034
e_0001172,2026-05-12 08:03:29,u_00031,c_0020,play_complete,4820
e_0001173,2026-04-30 16:41:45,u_00055,c_0026,play_abandon,6590
e_0001174,2026-05-17 04:39:23,u_00043,c_0022,play_complete,6989
e_0001175,2026-05-22 21:09:13,u_00022,c_0007,play_start,1229
e_0001176,2026-04-26 21:00:10,u_00139,c_0028,play_pause,420
e_0001177,2026-05-16 22:51:42,u_00001,c_0031,play_resume,5560
e_0001178,2026-05-05 02:23:55,u_00176,c_0045,play_start,1353
e_0001179,2026-05-21 22:22:55,u_00080,c_0022,play_start,5032
e_0001180,2026-04-07 18:02:35,u_00001,c_0013,play_complete,880
e_0001181,2026-05-09 04:06:27,u_00069,c_0038,play_start,6814
e_0001182,2026-05-19 21:30:22,u_00157,c_0019,play_resume,1289
e_0001183,2026-04-13 07:53:29,u_00165,c_0050,play_abandon,1833
e_0001184,2026-05-25 11:05:39,u_00177,c_0019,play_pause,5692
e_0001185,2026-05-05 07:40:42,u_00122,c_0029,play_complete,3424
e_0001186,2026-04-15 13:46:45,u_00061,c_0020,play_complete,1218
e_0001187,2026-05-25 21:56:23,u_00181,c_0010,play_start,1209
e_0001188,2026-05-19 19:13:56,u_00028,c_0029,play_resume,6310
e_0001189,2026-05-07 05:44:15,u_00086,c_0045,play_complete,3566
e_0001190,2026-03-29 03:17:18,u_00105,c_0008,play_abandon,5975
e_0001191,2026-03-29 01:46:03,u_00151,c_0020,play_complete,5375
e_0001192,2026-05-17 11:47:38,u_00009,c_0024,play_start,400
e_0001193,2026-05-03 18:07:29,u_00009,c_0017,play_complete,5393
e_0001194,2026-04-02 13:31:52,u_00102,c_0046,play_resume,6105
e_0001195,2026-04-15 13:01:12,u_00182,c_0028,play_abandon,7111
e_0001196,2026-05-27 18:43:34,u_00180,c_0012,play_start,3988
e_0001197,2026-05-25 19:44:28,u_00086,c_0010,play_abandon,4057
e_0001198,2026-04-11 18:33:58,u_00072,c_0013,play_start,5173
e_0001199,2026-05-06 04:36:39,u_00093,c_0046,play_start,856
e_0001200,2026-04-05 07:47:47,u_00124,c_0050,play_pause,2723
e_0001201,2026-04-03 00:12:28,u_00175,c_0043,play_resume,4348
e_0001202,2026-04-20 04:00:21,u_00101,c_0034,play_pause,3563
e_0001203,2026-04-06 22:30:14,u_00198,c_0047,play_abandon,4482
e_0001204,2026-04-09 09:57:42,u_00075,c_0035,play_resume,146
e_0001205,2026-04-17 21:29:07,u_00105,c_0038,play_complete,3797
e_0001206,2026-05-13 13:06:23,u_00156,c_0037,play_pause,3680
e_0001207,2026-03-31 03:05:58,u_00068,c_0020,play_pause,5475
e_0001208,2026-05-02 15:59:27,u_00149,c_0017,play_pause,332
e_0001209,2026-05-12 11:59:33,u_00057,c_0029,play_start,623
e_0001210,2026-04-05 06:33:59,u_00071,c_0035,play_abandon,7115
e_0001211,2026-04-17 14:10:22,u_00188,c_0050,play_start,4068
e_0001212,2026-04-23 02:24:42,u_00149,c_0014,play_start,7006
e_0001213,2026-04-22 00:38:49,u_00061,c_0025,play_abandon,5374
e_0001214,2026-04-14 10:54:39,u_00052,c_0001,play_pause,3931
e_0001215,2026-05-19 00:13:44,u_00006,c_0007,play_pause,5385
e_0001216,2026-05-11 10:49:03,u_00075,c_0043,play_complete,1671
e_0001217,2026-05-04 20:11:01,u_00187,c_0011,play_resume,2535
e_0001218,2026-04-22 03:55:56,u_00139,c_0045,play_pause,7153
e_0001219,2026-05-12 21:10:11,u_00032,c_0001,play_resume,1466
e_0001220,2026-04-29 13:52:28,u_00030,c_0049,play_abandon,3811
e_0001221,2026-04-27 02:20:43,u_00131,c_0008,play_start,2918
e_0001222,2026-05-16 11:08:48,u_00024,c_0023,play_abandon,2050
e_0001223,2026-03-30 04:08:10,u_00186,c_0002,play_start,519
e_0001224,2026-05-06 18:26:08,u_00042,c_0010,play_abandon,1590
e_0001225,2026-04-17 12:58:39,u_00123,c_0049,play_complete,6493
e_0001226,2026-05-21 07:10:09,u_00194,c_0028,play_complete,1739
e_0001227,2026-04-18 03:29:11,u_00043,c_0013,play_abandon,6125
e_0001228,2026-04-10 16:06:18,u_00179,c_0005,play_complete,4566
e_0001229,2026-05-03 13:18:37,u_00198,c_0030,play_pause,343
e_0001230,2026-05-15 23:23:38,u_00010,c_0029,play_start,5444
e_0001231,2026-05-06 10:12:07,u_00096,c_0042,play_start,2581
e_0001232,2026-05-19 20:21:27,u_00119,c_0006,play_abandon,6276
e_0001233,2026-05-19 08:28:25,u_00030,c_0038,play_abandon,5946
e_0001234,2026-05-20 04:08:58,u_00195,c_0022,play_resume,2015
e_0001235,2026-04-05 10:41:58,u_00080,c_0035,play_start,449
e_0001236,2026-05-19 01:43:08,u_00077,c_0043,play_complete,1253
e_0001237,2026-04-03 10:55:27,u_00072,c_0022,play_resume,615
e_0001238,2026-04-10 14:33:59,u_00128,c_0020,play_start,2335
e_0001239,2026-04-12 21:04:52,u_00084,c_0012,play_abandon,4939
e_0001240,2026-05-04 20:53:44,u_00154,c_0007,play_resume,2607
e_0001241,2026-04-21 17:22:09,u_00032,c_0012,play_start,1896
e_0001242,2026-05-08 06:11:26,u_00013,c_0018,play_start,6648
e_0001243,2026-03-29 05:04:16,u_00183,c_0036,play_abandon,2434
e_0001244,2026-05-08 20:02:35,u_00142,c_0043,play_start,2555
e_0001245,2026-04-15 13:42:13,u_00108,c_0006,play_start,1121
e_0001246,2026-03-28 05:59:54,u_00018,c_0007,play_complete,348
e_0001247,2026-05-02 06:53:44,u_00121,c_0024,play_pause,4840
e_0001248,2026-05-22 13:49:49,u_00144,c_0016,play_abandon,5740
e_0001249,2026-04-06 23:29:47,u_00027,c_0041,play_pause,1387
e_0001250,2026-04-25 16:34:00,u_00189,c_0044,play_abandon,7168
e_0001251,2026-04-07 00:10:07,u_00070,c_0037,play_pause,4035
e_0001252,2026-05-24 10:46:21,u_00141,c_0016,play_complete,1576
e_0001253,2026-05-05 19:34:23,u_00136,c_0019,play_complete,4737
e_0001254,2026-05-12 04:05:04,u_00074,c_0018,play_start,5790
e_0001255,2026-04-16 04:29:00,u_00108,c_0017,play_start,3322
e_0001256,2026-04-10 15:15:52,u_00152,c_0013,play_abandon,1510
e_0001257,2026-05-20 02:44:52,u_00165,c_0038,play_start,1891
e_0001258,2026-05-25 00:55:17,u_00064,c_0048,play_complete,1089
e_0001259,2026-05-20 05:59:19,u_00056,c_0018,play_pause,5875
e_0001260,2026-05-27 10:53:39,u_00029,c_0045,play_pause,3662
e_0001261,2026-04-11 03:09:53,u_00037,c_0010,play_resume,2663
e_0001262,2026-04-15 07:16:43,u_00106,c_0025,play_complete,5432
e_0001263,2026-05-18 17:35:38,u_00052,c_0041,play_pause,7126
e_0001264,2026-05-12 08:28:43,u_00171,c_0043,play_complete,400
e_0001265,2026-04-30 09:49:57,u_00065,c_0001,play_start,6130
e_0001266,2026-05-09 17:33:53,u_00118,c_0034,play_resume,1152
e_0001267,2026-05-16 10:11:00,u_00073,c_0018,play_complete,6436
e_0001268,2026-05-23 05:30:38,u_00196,c_0034,play_resume,5277
e_0001269,2026-05-15 01:04:43,u_00058,c_0029,play_complete,3199
e_0001270,2026-04-27 16:31:03,u_00070,c_0011,play_pause,140
e_0001271,2026-04-16 08:35:46,u_00200,c_0016,play_abandon,4175
e_0001272,2026-05-20 15:13:37,u_00165,c_0010,play_abandon,2087
e_0001273,2026-05-10 02:26:09,u_00177,c_0007,play_resume,6114
e_0001274,2026-05-23 05:03:54,u_00104,c_0002,play_pause,2316
e_0001275,2026-04-09 02:00:25,u_00065,c_0016,play_abandon,4705
e_0001276,2026-04-17 08:27:00,u_00136,c_0012,play_pause,160
e_0001277,2026-04-13 06:33:24,u_00084,c_0050,play_resume,11
e_0001278,2026-05-16 20:13:41,u_00124,c_0013,play_complete,2057
e_0001279,2026-04-20 17:19:35,u_00179,c_0018,play_abandon,4630
e_0001280,2026-05-21 11:29:21,u_00145,c_0023,play_pause,2006
e_0001281,2026-04-03 13:37:30,u_00084,c_0003,play_pause,4362
e_0001282,2026-05-13 10:24:59,u_00086,c_0032,play_start,845
e_0001283,2026-05-13 10:04:58,u_00145,c_0009,play_pause,3826
e_0001284,2026-04-10 21:53:17,u_00106,c_0035,play_abandon,3614
e_0001285,2026-05-13 00:46:47,u_00184,c_0009,play_resume,793
e_0001286,2026-05-27 05:33:53,u_00010,c_0017,play_resume,5267
e_0001287,2026-03-31 17:54:39,u_00151,c_0029,play_pause,5011
e_0001288,2026-04-06 15:09:22,u_00031,c_0006,play_abandon,6114
e_0001289,2026-05-12 22:29:16,u_00162,c_0049,play_resume,4432
e_0001290,2026-04-09 01:14:00,u_00043,c_0043,play_complete,6693
e_0001291,2026-04-01 13:53:55,u_00056,c_0027,play_abandon,4774
e_0001292,2026-05-10 23:32:16,u_00059,c_0037,play_resume,2923
e_0001293,2026-04-22 01:49:59,u_00193,c_0029,play_start,5138
e_0001294,2026-04-15 15:47:49,u_00147,c_0002,play_pause,1918
e_0001295,2026-04-11 18:47:08,u_00189,c_0003,play_pause,1619
e_0001296,2026-04-28 22:17:32,u_00034,c_0019,play_pause,5067
e_0001297,2026-05-20 00:01:14,u_00035,c_0003,play_pause,3003
e_0001298,2026-04-01 14:06:17,u_00161,c_0049,play_complete,1260
e_0001299,2026-04-04 18:29:36,u_00177,c_0005,play_start,1403
e_0001300,2026-04-23 18:16:07,u_00096,c_0003,play_complete,889
e_0001301,2026-05-17 17:55:51,u_00022,c_0049,play_complete,888
e_0001302,2026-04-13 18:42:15,u_00112,c_0015,play_abandon,5846
e_0001303,2026-04-24 05:02:02,u_00143,c_0044,play_abandon,2703
e_0001304,2026-04-04 04:25:18,u_00116,c_0011,play_abandon,1766
e_0001305,2026-05-16 04:06:10,u_00115,c_0028,play_complete,2287
e_0001306,2026-04-19 17:00:14,u_00081,c_0017,play_start,1607
e_0001307,2026-05-03 06:30:01,u_00104,c_0019,play_start,7165
e_0001308,2026-04-07 01:51:03,u_00149,c_0008,play_start,1882
e_0001309,2026-04-23 20:24:30,u_00189,c_0045,play_complete,5321
e_0001310,2026-04-10 19:56:27,u_00149,c_0046,play_pause,4415
e_0001311,2026-05-12 22:27:06,u_00060,c_0009,play_abandon,4453
e_0001312,2026-04-23 06:54:39,u_00019,c_0016,play_abandon,4403
e_0001313,2026-05-11 13:24:52,u_00024,c_0017,play_pause,360
e_0001314,2026-04-03 17:51:09,u_00110,c_0032,play_pause,5724
e_0001315,2026-04-24 19:20:32,u_00163,c_0006,play_start,3458
e_0001316,2026-04-23 21:12:12,u_00185,c_0041,play_resume,3775
e_0001317,2026-05-10 13:58:58,u_00043,c_0044,play_start,6390
e_0001318,2026-04-15 01:58:05,u_00007,c_0050,play_start,685
e_0001319,2026-04-09 00:08:20,u_00083,c_0011,play_abandon,664
e_0001320,2026-05-15 08:08:54,u_00022,c_0045,play_complete,6419
e_0001321,2026-05-04 22:09:20,u_00138,c_0042,play_abandon,211
e_0001322,2026-05-05 13:35:17,u_00185,c_0010,play_start,6510
e_0001323,2026-05-09 14:43:50,u_00130,c_0042,play_start,4470
e_0001324,2026-04-15 05:25:30,u_00038,c_0039,play_resume,4023
e_0001325,2026-05-23 19:48:08,u_00134,c_0050,play_resume,4107
e_0001326,2026-05-07 11:29:58,u_00160,c_0003,play_abandon,3560
e_0001327,2026-05-25 04:57:00,u_00120,c_0002,play_resume,2012
e_0001328,2026-04-17 13:54:37,u_00097,c_0023,play_abandon,2253
e_0001329,2026-05-02 11:23:53,u_00136,c_0010,play_pause,3383
e_0001330,2026-04-25 16:39:37,u_00039,c_0018,play_start,2999
e_0001331,2026-04-07 05:35:14,u_00080,c_0011,play_start,4526
e_0001332,2026-04-17 08:56:34,u_00183,c_0003,play_pause,1969
e_0001333,2026-04-03 04:24:31,u_00106,c_0039,play_abandon,2908
e_0001334,2026-04-18 03:05:01,u_00005,c_0050,play_abandon,1513
e_0001335,2026-05-24 15:08:57,u_00033,c_0005,play_start,7088
e_0001336,2026-04-04 07:52:04,u_00101,c_0017,play_abandon,4335
e_0001337,2026-05-11 03:13:44,u_00190,c_0001,play_pause,4484
e_0001338,2026-04-01 16:26:48,u_00122,c_0032,play_complete,5883
e_0001339,2026-04-24 03:55:35,u_00196,c_0013,play_resume,1984
e_0001340,2026-05-23 19:15:35,u_00040,c_0044,play_abandon,5553
e_0001341,2026-05-17 07:23:19,u_00076,c_0047,play_resume,3339
e_0001342,2026-05-26 16:03:34,u_00077,c_0011,play_pause,3016
e_0001343,2026-04-03 07:32:47,u_00185,c_0047,play_start,2536
e_0001344,2026-05-22 09:04:58,u_00200,c_0017,play_complete,2388
e_0001345,2026-05-17 12:11:37,u_00162,c_0025,play_resume,7096
e_0001346,2026-05-02 16:13:17,u_00011,c_0012,play_resume,2784
e_0001347,2026-05-16 14:47:05,u_00140,c_0044,play_start,5477
e_0001348,2026-05-03 14:33:10,u_00022,c_0031,play_resume,7070
e_0001349,2026-04-21 07:27:02,u_00075,c_0033,play_start,6324
e_0001350,2026-05-21 12:44:25,u_00058,c_0047,play_abandon,4249
e_0001351,2026-05-06 00:51:31,u_00046,c_0018,play_abandon,6813
e_0001352,2026-04-14 01:38:58,u_00179,c_0004,play_resume,5626
e_0001353,2026-04-03 14:44:47,u_00164,c_0004,play_pause,1711
e_0001354,2026-05-15 07:43:23,u_00196,c_0023,play_resume,5807
e_0001355,2026-04-11 16:08:51,u_00032,c_0026,play_start,737
e_0001356,2026-04-19 09:26:31,u_00025,c_0046,play_start,4459
e_0001357,2026-05-15 16:22:55,u_00013,c_0039,play_pause,4035
e_0001358,2026-05-02 03:39:46,u_00056,c_0009,play_start,3331
e_0001359,2026-05-23 21:01:12,u_00009,c_0047,play_abandon,6237
e_0001360,2026-04-09 13:35:54,u_00130,c_0032,play_complete,4101
e_0001361,2026-04-22 00:04:27,u_00105,c_0050,play_start,87
e_0001362,2026-04-05 23:08:59,u_00048,c_0014,play_abandon,874
e_0001363,2026-05-01 20:24:52,u_00086,c_0050,play_abandon,4291
e_0001364,2026-04-13 11:38:30,u_00004,c_0016,play_complete,2161
e_0001365,2026-04-05 04:52:14,u_00187,c_0019,play_complete,25
e_0001366,2026-05-14 11:36:21,u_00159,c_0044,play_resume,1097
e_0001367,2026-05-08 04:55:09,u_00015,c_0005,play_start,7133
e_0001368,2026-04-08 05:41:54,u_00135,c_0041,play_abandon,2394
e_0001369,2026-05-02 07:29:39,u_00058,c_0015,play_start,4805
e_0001370,2026-05-01 17:49:08,u_00036,c_0049,play_pause,1766
e_0001371,2026-04-25 19:55:45,u_00156,c_0039,play_complete,2252
e_0001372,2026-05-01 21:54:44,u_00086,c_0022,play_start,5696
e_0001373,2026-05-09 19:26:26,u_00191,c_0047,play_complete,6120
e_0001374,2026-04-17 23:10:10,u_00011,c_0024,play_resume,1946
e_0001375,2026-04-30 10:09:13,u_00127,c_0026,play_start,4254
e_0001376,2026-05-20 00:51:33,u_00178,c_0007,play_start,345
e_0001377,2026-04-24 17:36:36,u_00050,c_0004,play_complete,4976
e_0001378,2026-05-26 11:50:17,u_00023,c_0049,play_complete,595
e_0001379,2026-05-14 20:48:11,u_00083,c_0048,play_pause,2080
e_0001380,2026-05-24 10:27:25,u_00088,c_0023,play_pause,3573
e_0001381,2026-04-26 03:05:29,u_00147,c_0007,play_complete,6250
e_0001382,2026-03-31 19:20:47,u_00144,c_0042,play_abandon,6810
e_0001383,2026-04-10 22:52:45,u_00068,c_0019,play_resume,4542
e_0001384,2026-04-29 17:38:41,u_00002,c_0034,play_pause,3906
e_0001385,2026-04-10 07:51:34,u_00171,c_0036,play_start,1736
e_0001386,2026-05-04 04:13:53,u_00060,c_0042,play_start,839
e_0001387,2026-04-29 01:15:59,u_00171,c_0024,play_abandon,6735
e_0001388,2026-05-04 05:22:15,u_00013,c_0033,play_start,6580
e_0001389,2026-04-21 18:00:59,u_00075,c_0019,play_complete,2090
e_0001390,2026-05-02 04:14:24,u_00150,c_0011,play_abandon,5127
e_0001391,2026-04-18 05:08:36,u_00108,c_0050,play_resume,6801
e_0001392,2026-04-19 04:12:14,u_00142,c_0042,play_complete,734
e_0001393,2026-05-18 06:09:37,u_00134,c_0019,play_abandon,3146
e_0001394,2026-05-12 19:38:24,u_00164,c_0037,play_start,2411
e_0001395,2026-04-25 14:23:21,u_00006,c_0050,play_pause,1434
e_0001396,2026-05-16 16:41:11,u_00049,c_0007,play_pause,6359
e_0001397,2026-04-21 06:56:34,u_00111,c_0026,play_abandon,5731
e_0001398,2026-04-27 19:34:20,u_00006,c_0036,play_start,3745
e_0001399,2026-03-31 23:18:32,u_00196,c_0027,play_pause,6138
e_0001400,2026-04-22 00:45:27,u_00056,c_0020,play_abandon,1805
e_0001401,2026-04-15 04:01:37,u_00084,c_0043,play_pause,4261
e_0001402,2026-03-31 06:11:59,u_00036,c_0043,play_resume,6783
e_0001403,2026-05-01 02:52:51,u_00001,c_0023,play_abandon,4997
e_0001404,2026-05-26 06:08:06,u_00112,c_0022,play_pause,3327
e_0001405,2026-05-05 06:16:51,u_00152,c_0049,play_complete,5414
e_0001406,2026-04-07 06:35:24,u_00069,c_0006,play_complete,2823
e_0001407,2026-05-23 17:59:25,u_00105,c_0041,play_complete,6625
e_0001408,2026-04-14 02:03:51,u_00110,c_0007,play_pause,6612
e_0001409,2026-04-21 13:00:12,u_00136,c_0021,play_start,2063
e_0001410,2026-05-10 11:25:51,u_00050,c_0050,play_pause,4813
e_0001411,2026-04-03 07:42:20,u_00198,c_0020,play_start,7001
e_0001412,2026-04-27 17:00:00,u_00008,c_0011,play_abandon,3557
e_0001413,2026-03-30 11:55:57,u_00154,c_0026,play_start,6829
e_0001414,2026-04-25 17:55:55,u_00196,c_0025,play_pause,6670
e_0001415,2026-04-05 23:56:56,u_00157,c_0022,play_complete,4323
e_0001416,2026-04-16 15:54:42,u_00015,c_0040,play_abandon,599
e_0001417,2026-05-24 09:33:11,u_00189,c_0021,play_pause,7068
e_0001418,2026-05-15 05:31:19,u_00162,c_0034,play_complete,5136
e_0001419,2026-04-11 12:45:20,u_00037,c_0004,play_resume,2212
e_0001420,2026-04-29 09:21:42,u_00005,c_0032,play_complete,1329
e_0001421,2026-03-28 09:03:52,u_00015,c_0046,play_complete,6250
e_0001422,2026-05-19 04:51:38,u_00106,c_0043,play_start,4550
e_0001423,2026-04-02 08:13:20,u_00024,c_0048,play_complete,3149
e_0001424,2026-04-21 01:00:22,u_00013,c_0011,play_start,6300
e_0001425,2026-05-26 11:00:27,u_00200,c_0017,play_abandon,2152
e_0001426,2026-05-15 17:30:46,u_00018,c_0013,play_start,1086
e_0001427,2026-04-12 18:47:38,u_00081,c_0023,play_complete,890
e_0001428,2026-03-29 21:31:00,u_00120,c_0035,play_pause,6959
e_0001429,2026-05-21 21:21:50,u_00043,c_0044,play_start,3111
e_0001430,2026-04-09 10:44:08,u_00029,c_0015,play_abandon,5485
e_0001431,2026-04-28 08:25:24,u_00082,c_0009,play_resume,3080
e_0001432,2026-05-14 09:55:03,u_00032,c_0013,play_abandon,2430
e_0001433,2026-04-20 22:13:50,u_00079,c_0017,play_abandon,2646
e_0001434,2026-04-02 11:41:28,u_00013,c_0010,play_start,6696
e_0001435,2026-05-10 14:56:45,u_00025,c_0028,play_complete,1678
e_0001436,2026-04-04 20:34:30,u_00175,c_0017,play_abandon,887
e_0001437,2026-04-10 08:17:28,u_00037,c_0030,play_pause,1529
e_0001438,2026-04-04 18:19:55,u_00020,c_0001,play_complete,6722
e_0001439,2026-04-05 18:53:20,u_00151,c_0035,play_pause,2138
e_0001440,2026-05-17 05:25:39,u_00133,c_0027,play_complete,6425
e_0001441,2026-04-19 09:45:12,u_00188,c_0044,play_complete,7099
e_0001442,2026-05-12 20:05:28,u_00060,c_0035,play_pause,4452
e_0001443,2026-05-01 23:38:46,u_00175,c_0021,play_abandon,6146
e_0001444,2026-05-26 08:09:16,u_00116,c_0048,play_abandon,4461
e_0001445,2026-04-30 11:16:01,u_00185,c_0041,play_start,3715
e_0001446,2026-05-24 11:04:29,u_00123,c_0045,play_pause,3318
e_0001447,2026-04-06 19:04:10,u_00133,c_0050,play_start,2990
e_0001448,2026-05-03 06:50:55,u_00196,c_0001,play_pause,1478
e_0001449,2026-05-05 13:16:50,u_00058,c_0041,play_start,3222
e_0001450,2026-05-04 23:10:39,u_00174,c_0043,play_abandon,3664
e_0001451,2026-05-11 11:23:51,u_00027,c_0044,play_start,4283
e_0001452,2026-03-29 18:55:24,u_00167,c_0050,play_pause,2681
e_0001453,2026-04-28 04:57:25,u_00146,c_0026,play_abandon,4376
e_0001454,2026-05-10 16:32:21,u_00198,c_0044,play_abandon,4438
e_0001455,2026-04-02 23:49:52,u_00074,c_0035,play_start,6970
e_0001456,2026-03-28 04:15:14,u_00085,c_0003,play_pause,5425
e_0001457,2026-04-11 04:14:16,u_00139,c_0028,play_resume,4156
e_0001458,2026-05-19 14:03:22,u_00075,c_0042,play_resume,6931
e_0001459,2026-04-25 06:19:56,u_00189,c_0040,play_start,2322
e_0001460,2026-04-17 06:27:31,u_00089,c_0029,play_start,5695
e_0001461,2026-05-22 12:00:49,u_00168,c_0029,play_pause,4456
e_0001462,2026-05-03 08:47:26,u_00103,c_0029,play_pause,214
e_0001463,2026-05-10 11:10:56,u_00158,c_0029,play_abandon,520
e_0001464,2026-04-15 09:28:21,u_00185,c_0041,play_abandon,4034
e_0001465,2026-05-18 04:23:02,u_00099,c_0035,play_complete,4143
e_0001466,2026-04-03 19:06:07,u_00128,c_0046,play_pause,2622
e_0001467,2026-05-15 08:12:58,u_00133,c_0037,play_abandon,2607
e_0001468,2026-05-27 11:18:49,u_00175,c_0034,play_pause,3020
e_0001469,2026-05-10 23:17:03,u_00014,c_0045,play_resume,6189
e_0001470,2026-04-11 04:38:17,u_00100,c_0025,play_complete,4662
e_0001471,2026-04-14 20:49:43,u_00010,c_0002,play_abandon,1441
e_0001472,2026-05-06 12:42:44,u_00200,c_0048,play_pause,4289
e_0001473,2026-04-20 11:47:52,u_00101,c_0030,play_resume,6770
e_0001474,2026-05-16 03:44:20,u_00157,c_0019,play_pause,5599
e_0001475,2026-04-21 15:09:35,u_00137,c_0048,play_pause,7096
e_0001476,2026-03-31 05:00:54,u_00050,c_0035,play_resume,3316
e_0001477,2026-05-22 02:16:02,u_00043,c_0017,play_resume,1528
e_0001478,2026-05-06 00:00:30,u_00137,c_0049,play_pause,2812
e_0001479,2026-04-21 18:34:23,u_00100,c_0011,play_pause,7113
e_0001480,2026-05-06 07:21:10,u_00178,c_0015,play_resume,837
e_0001481,2026-05-21 06:14:35,u_00058,c_0033,play_resume,2996
e_0001482,2026-04-26 07:43:36,u_00007,c_0042,play_abandon,2657
e_0001483,2026-05-07 08:10:17,u_00005,c_0040,play_resume,6757
e_0001484,2026-05-27 17:40:20,u_00067,c_0015,play_abandon,982
e_0001485,2026-04-05 05:55:01,u_00173,c_0033,play_start,3942
e_0001486,2026-05-17 22:47:27,u_00154,c_0031,play_resume,4767
e_0001487,2026-04-07 22:54:07,u_00061,c_0018,play_resume,1721
e_0001488,2026-05-22 13:41:31,u_00101,c_0020,play_start,2676
e_0001489,2026-05-21 17:13:49,u_00084,c_0013,play_resume,5073
e_0001490,2026-04-27 00:05:27,u_00055,c_0027,play_start,1950
e_0001491,2026-04-03 13:57:59,u_00110,c_0029,play_abandon,2177
e_0001492,2026-04-02 03:08:54,u_00039,c_0045,play_resume,6305
e_0001493,2026-04-08 12:48:31,u_00023,c_0003,play_complete,5043
e_0001494,2026-04-13 05:26:30,u_00136,c_0008,play_abandon,492
e_0001495,2026-04-04 19:11:30,u_00155,c_0047,play_start,2225
e_0001496,2026-05-12 07:26:25,u_00093,c_0009,play_resume,3294
e_0001497,2026-03-29 13:24:09,u_00042,c_0009,play_complete,3408
e_0001498,2026-04-02 05:27:34,u_00015,c_0021,play_complete,4414
e_0001499,2026-05-08 18:51:29,u_00114,c_0018,play_resume,4179
e_0001500,2026-03-31 02:42:26,u_00087,c_0048,play_resume,6003
e_0001501,2026-05-04 13:09:15,u_00151,c_0028,play_abandon,2359
e_0001502,2026-05-19 14:20:02,u_00046,c_0033,play_start,679
e_0001503,2026-05-06 23:51:01,u_00178,c_0028,play_start,322
e_0001504,2026-04-06 14:36:20,u_00011,c_0010,play_pause,4803
e_0001505,2026-05-23 16:51:19,u_00166,c_0015,play_start,6547
e_0001506,2026-05-23 17:59:40,u_00084,c_0021,play_resume,3936
e_0001507,2026-05-14 03:19:33,u_00009,c_0034,play_abandon,6046
e_0001508,2026-05-21 14:40:42,u_00047,c_0044,play_abandon,4299
e_0001509,2026-05-03 05:20:15,u_00158,c_0025,play_complete,1180
e_0001510,2026-03-29 16:32:32,u_00128,c_0045,play_complete,5893
e_0001511,2026-05-01 19:13:00,u_00075,c_0042,play_pause,3000
e_0001512,2026-04-12 18:01:37,u_00132,c_0048,play_resume,1713
e_0001513,2026-05-14 18:14:26,u_00018,c_0034,play_start,6037
e_0001514,2026-04-04 21:51:48,u_00035,c_0013,play_abandon,1173
